# atom coordinates generated by 'nwlattice' package

180 atoms
2 atom types

0.000000 23.984284 xlo xhi
0.000000 20.770999 ylo yhi
0.000000 71.804649 zlo zhi
-11.992142 0.000000 0.000000 xy xz yz

Atoms # atomic

1 1 3.997381 9.231555 0.407981 0 0 0
2 1 7.994761 9.231555 0.407981 0 0 0
3 1 5.996071 12.693389 0.407981 0 0 0
4 1 3.997381 6.923666 3.671829 0 0 0
5 1 7.994761 6.923666 3.671829 0 0 0
6 1 1.998690 10.385500 3.671829 0 0 0
7 1 5.996071 10.385500 3.671829 0 0 0
8 1 9.993452 10.385500 3.671829 0 0 0
9 1 3.997381 13.847333 3.671829 0 0 0
10 1 7.994761 13.847333 3.671829 0 0 0
11 1 7.994761 11.539444 6.935676 0 0 0
12 1 3.997381 11.539444 6.935676 0 0 0
13 1 5.996071 8.077611 6.935676 0 0 0
14 1 3.997381 9.231555 10.199524 0 0 0
15 1 7.994761 9.231555 10.199524 0 0 0
16 1 5.996071 12.693389 10.199524 0 0 0
17 1 3.997381 6.923666 13.463372 0 0 0
18 1 7.994761 6.923666 13.463372 0 0 0
19 1 1.998690 10.385500 13.463372 0 0 0
20 1 5.996071 10.385500 13.463372 0 0 0
21 1 9.993452 10.385500 13.463372 0 0 0
22 1 3.997381 13.847333 13.463372 0 0 0
23 1 7.994761 13.847333 13.463372 0 0 0
24 1 7.994761 11.539444 16.727219 0 0 0
25 1 3.997381 11.539444 16.727219 0 0 0
26 1 5.996071 8.077611 16.727219 0 0 0
27 1 3.997381 9.231555 19.991067 0 0 0
28 1 7.994761 9.231555 19.991067 0 0 0
29 1 5.996071 12.693389 19.991067 0 0 0
30 1 3.997381 6.923666 23.254915 0 0 0
31 1 7.994761 6.923666 23.254915 0 0 0
32 1 1.998690 10.385500 23.254915 0 0 0
33 1 5.996071 10.385500 23.254915 0 0 0
34 1 9.993452 10.385500 23.254915 0 0 0
35 1 3.997381 13.847333 23.254915 0 0 0
36 1 7.994761 13.847333 23.254915 0 0 0
37 1 7.994761 11.539444 26.518762 0 0 0
38 1 3.997381 11.539444 26.518762 0 0 0
39 1 5.996071 8.077611 26.518762 0 0 0
40 1 3.997381 9.231555 29.782610 0 0 0
41 1 7.994761 9.231555 29.782610 0 0 0
42 1 5.996071 12.693389 29.782610 0 0 0
43 1 7.994761 11.539444 33.046458 0 0 0
44 1 3.997381 11.539444 33.046458 0 0 0
45 1 5.996071 8.077611 33.046458 0 0 0
46 1 3.997381 9.231555 36.310305 0 0 0
47 1 7.994761 9.231555 36.310305 0 0 0
48 1 5.996071 12.693389 36.310305 0 0 0
49 1 7.994761 11.539444 39.574153 0 0 0
50 1 3.997381 11.539444 39.574153 0 0 0
51 1 5.996071 8.077611 39.574153 0 0 0
52 1 3.997381 9.231555 42.838001 0 0 0
53 1 7.994761 9.231555 42.838001 0 0 0
54 1 5.996071 12.693389 42.838001 0 0 0
55 1 3.997381 6.923666 46.101848 0 0 0
56 1 7.994761 6.923666 46.101848 0 0 0
57 1 1.998690 10.385500 46.101848 0 0 0
58 1 5.996071 10.385500 46.101848 0 0 0
59 1 9.993452 10.385500 46.101848 0 0 0
60 1 3.997381 13.847333 46.101848 0 0 0
61 1 7.994761 13.847333 46.101848 0 0 0
62 1 7.994761 11.539444 49.365696 0 0 0
63 1 3.997381 11.539444 49.365696 0 0 0
64 1 5.996071 8.077611 49.365696 0 0 0
65 1 3.997381 9.231555 52.629544 0 0 0
66 1 7.994761 9.231555 52.629544 0 0 0
67 1 5.996071 12.693389 52.629544 0 0 0
68 1 3.997381 6.923666 55.893391 0 0 0
69 1 7.994761 6.923666 55.893391 0 0 0
70 1 1.998690 10.385500 55.893391 0 0 0
71 1 5.996071 10.385500 55.893391 0 0 0
72 1 9.993452 10.385500 55.893391 0 0 0
73 1 3.997381 13.847333 55.893391 0 0 0
74 1 7.994761 13.847333 55.893391 0 0 0
75 1 7.994761 11.539444 59.157239 0 0 0
76 1 3.997381 11.539444 59.157239 0 0 0
77 1 5.996071 8.077611 59.157239 0 0 0
78 1 3.997381 9.231555 62.421087 0 0 0
79 1 7.994761 9.231555 62.421087 0 0 0
80 1 5.996071 12.693389 62.421087 0 0 0
81 1 3.997381 6.923666 65.684934 0 0 0
82 1 7.994761 6.923666 65.684934 0 0 0
83 1 1.998690 10.385500 65.684934 0 0 0
84 1 5.996071 10.385500 65.684934 0 0 0
85 1 9.993452 10.385500 65.684934 0 0 0
86 1 3.997381 13.847333 65.684934 0 0 0
87 1 7.994761 13.847333 65.684934 0 0 0
88 1 7.994761 11.539444 68.948782 0 0 0
89 1 3.997381 11.539444 68.948782 0 0 0
90 1 5.996071 8.077611 68.948782 0 0 0
91 2 3.997381 9.231555 2.855867 0 0 0
92 2 7.994761 9.231555 2.855867 0 0 0
93 2 5.996071 12.693389 2.855867 0 0 0
94 2 3.997381 6.923666 6.119714 0 0 0
95 2 7.994761 6.923666 6.119714 0 0 0
96 2 1.998690 10.385500 6.119714 0 0 0
97 2 5.996071 10.385500 6.119714 0 0 0
98 2 9.993452 10.385500 6.119714 0 0 0
99 2 3.997381 13.847333 6.119714 0 0 0
100 2 7.994761 13.847333 6.119714 0 0 0
101 2 7.994761 11.539444 9.383562 0 0 0
102 2 3.997381 11.539444 9.383562 0 0 0
103 2 5.996071 8.077611 9.383562 0 0 0
104 2 3.997381 9.231555 12.647410 0 0 0
105 2 7.994761 9.231555 12.647410 0 0 0
106 2 5.996071 12.693389 12.647410 0 0 0
107 2 3.997381 6.923666 15.911257 0 0 0
108 2 7.994761 6.923666 15.911257 0 0 0
109 2 1.998690 10.385500 15.911257 0 0 0
110 2 5.996071 10.385500 15.911257 0 0 0
111 2 9.993452 10.385500 15.911257 0 0 0
112 2 3.997381 13.847333 15.911257 0 0 0
113 2 7.994761 13.847333 15.911257 0 0 0
114 2 7.994761 11.539444 19.175105 0 0 0
115 2 3.997381 11.539444 19.175105 0 0 0
116 2 5.996071 8.077611 19.175105 0 0 0
117 2 3.997381 9.231555 22.438953 0 0 0
118 2 7.994761 9.231555 22.438953 0 0 0
119 2 5.996071 12.693389 22.438953 0 0 0
120 2 3.997381 6.923666 25.702800 0 0 0
121 2 7.994761 6.923666 25.702800 0 0 0
122 2 1.998690 10.385500 25.702800 0 0 0
123 2 5.996071 10.385500 25.702800 0 0 0
124 2 9.993452 10.385500 25.702800 0 0 0
125 2 3.997381 13.847333 25.702800 0 0 0
126 2 7.994761 13.847333 25.702800 0 0 0
127 2 7.994761 11.539444 28.966648 0 0 0
128 2 3.997381 11.539444 28.966648 0 0 0
129 2 5.996071 8.077611 28.966648 0 0 0
130 2 3.997381 9.231555 32.230496 0 0 0
131 2 7.994761 9.231555 32.230496 0 0 0
132 2 5.996071 12.693389 32.230496 0 0 0
133 2 7.994761 11.539444 35.494343 0 0 0
134 2 3.997381 11.539444 35.494343 0 0 0
135 2 5.996071 8.077611 35.494343 0 0 0
136 2 3.997381 9.231555 38.758191 0 0 0
137 2 7.994761 9.231555 38.758191 0 0 0
